id,brewery_id,name,cat_id,style_id,abv,ibu,srm,upc,filepath,descript,add_user,last_mod
378,1385,Special London Ale,1,13,6.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
379,1385,Oatmeal Stout,3,42,5.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
380,128,Super,-1,-1,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
381,128,Wayan,-1,-1,5.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
382,160,GABF 25th Year Beer,1,5,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
383,39,Old Foghorn 2006,-1,-1,9.399999618530273,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
384,21,Grand Cru 2006,-1,-1,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
385,363,Cerveza Negra,3,42,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
386,363,Cerveza Diablo,8,95,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
387,363,Cerveza Roja,7,84,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
388,300,Buffalo Belgian Stout,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
389,238,Rader AmbrÃ©e,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
390,238,Rader Blonde,-1,-1,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
391,626,Toleration,-1,-1,4.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
392,1185,English Ale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
393,425,Ripon Jewel Ale,3,26,5.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
394,200,XTra,-1,-1,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
395,723,Bam BiÃ¨re,5,74,4.5,0.0,0.0,0,"","An artisan farmhouse ale that is golden, naturally cloudy, bottle conditioned and dry hopped for a perfectly refreshing balance of spicy malts, hops and yeast.",0,2010-07-22 20:00:20 UTC
396,1115,Samichlaus Bier 2005,7,90,14.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
397,609,Barleywine,3,35,10.0,0.0,0.0,0,"","Our American-style Barleywine undergoes a three hour boil to intensify the caramel malts and the enormous Pacific Northwest hop charge. The result is a rich, estery brew with toffee notes and citrus hop flavors layered throughout. Enjoy this brew fresh today or lay it down for aging to see how the flavors of each vintage evolve.",0,2010-07-22 20:00:20 UTC
398,1177,Old Godfather,-1,-1,10.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
399,1023,Aventinus Weizen-Eisbock,7,90,12.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
400,1023,Aventinus Weizenstarkbier / Doppel Weizen Bock,4,55,8.199999809265137,0.0,0.0,0,"","Dark-ruby, almost black-colored and streaked with fine top-fermenting yeast, this beer has a compact and persistent head. This is a very intense wheat doppelbock with a complex spicy chocolate-like arome with a hint of banana and raisins. On the palate, you experience a soft touch and on the tongue it is very rich and complex, though fresh with a hint of caramel. It finishes in a rich soft and lightly bitter impression.",0,2010-07-22 20:00:20 UTC
401,905,New Belgium Trippel Belgian Style Ale,5,61,8.5,0.0,0.0,0,"","Our Trippel Belgian Style Ale (pronounced triple) opens with a bold blast of hops that slowly gives way to the fruity esters implied by our Belgian yeast strain. The Three Graces hand-painted on the label are Zeusâ€™s daughters Aglaia (splendor), Euphrosyne (mirth) and Thalia (good cheer). In the Belgian tradition of brewing singles, doubles and triples, Trippel is the strongest with the longest fermentation. Remarkably smooth and complex, our bottle-conditioned Trippel is spiced with a trace of coriander.",0,2010-07-22 20:00:20 UTC
402,249,Hennepin Farmhouse Ale,-1,-1,7.699999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
403,905,Abbey Belgian Style Ale,5,60,7.0,0.0,0.0,0,"","Winner of four World Beer Cup medals and eight medals at the Great American Beer Fest, Abbey Belgian Ale is the Mark Spitz of New Belgiumâ€™s lineup - but it didnâ€™t start out that way. When Jeff and Kim first sampled the beer at the Lyons Folks Fest, reviews were mixed at best. One of founder Jeffâ€™s first two Belgian style homebrews (along with Fat Tire), Abbey is a Belgian dubbel (or double) brewed with six different malts and an authentic Belgian yeast strain. Abbey is bottle-conditioned, weighs in at 7.0% alcohol by volume, and pairs well with chocolate (or boldly served by itself) for dessert.",0,2010-07-22 20:00:20 UTC
404,1142,India Pale Ale,3,26,6.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
405,1142,Bigfoot 2006,-1,-1,9.600000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
406,1054,Iron Fist Pale Ale,3,26,0.0,0.0,0.0,0,"",An amber pale ale dry hopped with a blend of American hops.,0,2010-07-22 20:00:20 UTC
407,586,Demolition,8,95,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
408,723,Oro de Calabaza,5,65,8.0,0.0,0.0,0,"",Brewed in the Franco-Belgian tradition of strong golden ales.  Spicy and peppery with a gentle hop bouquet and the beguiling influence of wild yeast.,0,2010-07-22 20:00:20 UTC
409,723,La Roja,3,33,7.199999809265137,0.0,0.0,0,"","An artisan amber ale brewed in the Flanders tradition.  Deep amber with earthy caramel, spice, and sour fruit notes developed through natural barrel aging.  Unfiltered, unpasteurized and blended from barrels ranging in age from two to ten months.",0,2010-07-22 20:00:20 UTC
410,919,Brother Thelonious,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
411,441,Hop Trip Fresh Hop Pale Ale,3,26,5.5,0.0,0.0,0,"","This Fresh Hop Pale Ale is all about celebrating the hop harvest in the fall.  Fresh picked hops have to be added to the brew immediately and in abundance.  Roughly 270 pounds of Crystal hops from Doug Weathers' farm outside Salem, Oregon will be added to the 50 barrel batch in addition to some dry kilned whole flower hops.  That adds up to approximately 5.5 pounds of hops per barrel brewed.  Another deliciously interesting beer in our Bond Street Series.",0,2010-07-22 20:00:20 UTC
412,130,Organic Belgian Ale,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
413,1192,Nieuw Ligt Grand Cru 2006,-1,-1,12.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
414,604,Hibernation Ale,1,13,8.100000381469727,0.0,0.0,0,"","Great Divideâ€™s award-winning Hibernation Ale is Coloradoâ€™s original strong ale â€“ it has been our winter seasonal each year since 1995. Since that time, Hibernation has become the most sought-after winter beer in Colorado. Hibernationâ€™s massive flavors are so intense that it requires over three months of aging each year. Each summer, while our brewers are still spending their weekends in flip-flops and shorts, they prepare for Julyâ€™s Hibernation brewing schedule.

We cellar Hibernation until late October, when it reaches the peak of perfection. This lengthy aging process gives Hibernation its revered malty richness, complex hop profile and hearty warming character, which is perfect right out of the bottle or cellared for longer periods of time. Hibernation is a lively treat that really beats the winter chill. This scrumptious, collectible, and imminently cellarable ale is only available for six weeks each year, from November 1 to December 15.  Hibernation Ale is the perfect gift or accompaniment to your winter festivities.",0,2010-07-22 20:00:20 UTC
415,623,Wee Heavy Winter Ale,1,15,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
416,905,2Â° Below,1,5,6.599999904632568,0.0,0.0,0,"","Pull on your wool socks and crack open a 2Â° Below Ale. This tasty winter warmer started life as a small batch beer brewed for the Al Johnson Uphill Downhill â€“ a telemark ski race in Crested Butte, Colorado. The Uphill Downhill celebrates the exploits of Al Johnson, letter carrier extraordinaire, who delivered mail by ski in the late 1800â€™s. Dry hopping during fermentation creates a floral nose with a hint of pepper and spicy, subtle undertones. 2Â° Below provides a bright, hoppy palate and a cheery warm afterglow.",0,2010-07-22 20:00:20 UTC
417,425,Monkey Wrench Dark Ale,2,25,5.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
418,425,Old Legover,-1,-1,4.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
419,604,Hercules Double IPA,3,31,9.100000381469727,0.0,0.0,0,"","Hoppier, maltier and with more alcohol than a standard IPA, Hercules Double IPA definitely is not for the faint of heart. Hercules Double IPA is, however, an elixir fit for the gods. A brash but creamy wonder, Hercules pours a deep orange-coppery color, forming substantial lace in the glass. Hercules Double IPA delivers a huge amount of piney, floral, and citrusy hop aroma and flavor from start to finish. A hefty backbone of nutty, toffee-like malt character balances Herculesâ€™ aggressive, punchy hop profile.",0,2010-07-22 20:00:20 UTC
420,604,Fresh Hop Pale Ale,3,26,6.099999904632568,0.0,0.0,0,"","The September hop harvest is a once-a-year opportunity to brew with fresh hops, also called â€œwet hops.â€ Given the perishable nature of just-harvested hop cones, they are shipped overnight to Great Divide shortly after harvest. The morning of the scheduled hop delivery in Denver, Great Divideâ€™s brewers begin brewing Fresh Hop and are ready to hop the beer just as the fresh hops are delivered.

Using fresh hops is a big endeavor, requiring four to five times the volume of hops compared to the usual process of using pelletized hops. This complex process brings impressive results: Fresh Hop is an American-Style Pale Ale with moderate hop bitterness marked by a unique and intensely grassy hop flavor and aroma. Fresh Hop is a superbly refreshing, medium bodied, light-copper colored pale ale.",0,2010-07-22 20:00:20 UTC
421,98,Twisted Thistle India Pale Ale,3,26,6.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
422,1315,Espresso Stout,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
423,441,Inversion IPA,3,31,6.800000190734863,0.0,0.0,0,"","After several months of experimentation, energy and obsession, Deschutes Breweryâ€™s brewers have triumphed once again.  Inversion I.P.A.'s trio of American hops delivers an over-the-top nose with hints of orange and grapefruit.  Inversion is then dry-hopped for seven days resulting in an added hoppy kick.  To balance the hop character, Deschutesâ€™ brewers used crystal and caraston malts that weave throughout the beer providing soft, complex caramel flavors. 

Just like clear days up on the mountain, Inversion I.P.A. will deliver a path to higher ground.  Inversion I.P.A. is a phenomenal NW-style I.P.A., beckoning all beer drinkers and enticing I.P.A. lovers to invert their world and find clarity above the routine of the everyday.",0,2010-07-22 20:00:20 UTC
424,844,India Pale Ale,3,26,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
425,844,London Porter,2,25,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
426,742,Hitachino Nest Celebration Ale 2006,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
427,363,Rubia,8,95,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
428,562,Session Premium Lager,8,95,5.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
429,156,Mocny BOSS / BOSS Beer,8,95,8.100000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
430,127,La Rossa,7,90,7.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
431,905,Blue Paddle Pilsener,7,77,4.800000190734863,0.0,0.0,0,"","Climb on in and grab a paddle. Our first foray into lagered beers, Blue Paddle Pilsener-Lager, is a Czech style pilsener with a refreshing crispness from noble hops and a rich, malty finish. â€˜Blue Paddleâ€™ refers to the implement our warehouse managerâ€™s Grandma once used to lovingly paddle his a** when she caught him stealing sips of her beer. With more body than a traditional Belgian pils, Blue Paddle is reflective of Europeâ€™s finest pilseners.",0,2010-07-22 20:00:20 UTC
432,367,Lager,8,95,4.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
433,70,Hell,-1,-1,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
434,70,Pilsner,-1,-1,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
435,70,Ungespundet Lager Hefetrub,-1,-1,5.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
436,1188,Keller-Bier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
437,1264,Imperial Porter,2,25,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
438,1264,Amber Ale,3,33,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
439,905,La Folie,-1,-1,6.0,0.0,0.0,0,"","La Folie Wood-Aged Biere, is our original wood-conditioned beer, resting in French Oak barrels between one and three years before being bottled. . Peter Bouckaert, came to us from Rodenbach â€“ home of the fabled sour red. Our La Folie emulates the spontaneous fermentation beers of Peterâ€™s beloved Flanders with sour apple notes, a dry effervescence, and earthy undertones. New in 2010, we'll do a single bottling of La Folie for the year. Collect the 22oz unique to 2010 designed bottle and start a yearly wood-aged collection of goodness.",0,2010-07-22 20:00:20 UTC
440,296,Abt 12,5,62,10.0,0.0,0.0,0,"","The absolute top quality in the hierarchy of the St. Bernardus beers. It is also the beer with the highest alcohol content (10.50 %).
A dark ivory coloured beer with a high fermentation. 

The show piece of the brewery. Thanks to its soft and unconditionally genuine aroma, the beer can be smoothly tasted.  The Abt has a very fruity flavour.",0,2010-07-22 20:00:20 UTC
441,195,Nostradamus,-1,-1,9.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
442,175,Triple,-1,-1,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
443,168,Ultrabrune,-1,-1,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
444,277,PÃ¨re NoÃ«l,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
445,1375,Bah Humbug,1,13,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
446,727,Harvest Ale 2005 (Port),-1,-1,11.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
447,727,Harvest Ale 2005,1,13,11.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
448,727,Moonraker,-1,-1,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
449,638,Old Engine Oil,2,25,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
450,1043,Pitchfork Rebellious Bitter,-1,-1,4.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
451,638,Bitter and Twisted,-1,-1,3.799999952316284,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
452,1185,India Pale Ale,3,26,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
453,1043,Old Slug Porter,2,25,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
454,744,Golden Abbot Lager,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
455,744,Porter,2,25,7.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
456,757,MÃ¶nchshof KellerbrÃ¤u,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
457,626,Nightmare,2,25,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
458,205,Ur-Weisse,4,50,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
459,650,Schlenkerla Helles Lagerbier,-1,-1,4.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
460,743,Ondineke Oilsjtersen Tripel,-1,-1,8.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
461,1043,Ale Mary,3,26,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
462,743,Jan de Lichte,-1,-1,7.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
463,1142,Bigfoot 2000,-1,-1,9.600000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
464,222,Rauchbier Lager,-1,-1,4.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
465,14,Bourbon Imperial Stout,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
466,14,Witbier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
467,14,Bavarian Bock,7,90,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
468,14,Heater,3,33,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
469,14,Harvest Brown,3,38,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
470,14,Brout,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
471,650,Aecht Schlenkerla Rauchbier MÃ¤rzen,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
472,650,Aecht Schlenkerla Rauchbier Weizen,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
473,757,Kapuziner Schwarz-Weizen,-1,-1,5.400000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
474,70,Christmas Bock,7,90,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
475,296,Prior 8,5,60,8.0,0.0,0.0,0,"","This noble delicious beer with a high fermentation has a ruby purple colour with a full malty and fruity taste (8% alcohol content). 

This beer has a beautiful round froth due to the second fermentation with a taste that creates a perfect balance between sweet and sour.",0,2010-07-22 20:00:20 UTC
476,395,Old Man Ale,-1,-1,4.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
477,1056,Criminally Bad Elf,-1,-1,10.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
478,1056,Very Bad Elf Special Reserve Ale,-1,-1,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
479,70,Weisse,4,50,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
480,757,MÃ¶nchshof Premium Schwarzbier,7,86,4.900000095367432,0.0,0.0,0,"","Schwarzbier means ""black beer"" in German. It is a medium-bodied, malt-accented dark brew, very opaque and deep-sepia in color, with a chewy texture and a firm, creamy, long-lasting head. In spite of its dark color, it comes across as a soft and elegant brew that is rich, mild, and surprisingly balanced. It never tastes harsh, toasty or acrid. The beer is often referred to as a Schwarzpils, a ""black Pils,"" but, unlike a blond Pils, which can be assertively bitter, the hop bitterness in Schwarzbier is always gentle and subdued.

In a glass, Schwarzbier looks much like a British dark ale, but looks can be deceiving. Schwarzbier, unlike a British ale, has a clean lager taste that leaves next to no perception of fruitiness on the palate. Instead, Schwarzbier produces very mild, almost bittersweet, notes of chocolate, coffee, and vanilla. Like most traditional German lagers, Schwarzbier has a malty middle, but the sweetness is never cloying or overpowering. The beer is moderately to well attenuated and the finish tends to be dry. Its alcohol level by volume is in the range of 4.5 to 5%, rarely higher. To accentuate the Schwarzbier's dark elegance and appealing head, always serve it in a tall, fluted or tulip-shaped glass.",0,2010-07-22 20:00:20 UTC
481,296,St. Bernardus Tripel,5,61,8.0,0.0,0.0,0,"","This beer, with high fermentation, has a pale amber colour and a flowery, fruity taste with a harmonious balance between sweet and sour (8% alcohol content). 
This beer has a thick and vivid froth and strikes by its balanced taste with a delicate bitterness.",0,2010-07-22 20:00:20 UTC
482,296,BiÃ¨re Blanche,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
483,1375,Wychcraft,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
484,1204,Double Bastard Ale,3,26,10.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
485,7,Rochefort 6,3,29,7.5,0.0,0.0,0,"","eddish colour, almost like autumn leaves, very consistent texture with a slightly spicy aroma and an intense taste of caramel, fruit, and hints of raisins. It is only brewed about once per year, representing approximately 1% of total beer production, thus is quite difficult to obtain.",0,2010-07-22 20:00:20 UTC
486,277,Guldenberg,-1,-1,8.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
487,262,Westmalle Trappist Tripel,5,61,9.5,0.0,0.0,0,"","Was first brewed in 1934 and the recipe has not changed since 1956. It is made with pale candy sugar and has a very pale color produced from a mash of light pilsener malts. Styrian Goldings hops are used along with some German varieties and the classic Saaz pilsener hop. After a long secondary fermentation, the Tripel Westmalle is bottled with a dose of sugar and yeast. This beer holds up well in the bottle over time and seems to soften with age.",0,2010-07-22 20:00:20 UTC
488,590,Fire in the Hole!,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
489,590,Cow Palace Scotch Ale,1,15,6.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
490,590,Toil & Trubbel Dubbel,-1,-1,8.100000381469727,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
491,590,Abtskelder Tripel,-1,-1,8.399999618530273,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
492,590,All-American Gold,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
493,511,Curator Dunkler Doppelbock,7,90,9.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
494,511,Kloster Dunkel,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
495,511,Kloster Edel-Hell,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
496,594,Teton Ale,3,33,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
497,534,Pilsener,-1,-1,4.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
498,230,Nickelbier,7,90,6.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
499,216,Edel-Pils,-1,-1,4.800000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
500,845,Weiss-Gold,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
501,225,Zwickelbier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
502,225,Pils,-1,-1,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
503,225,Spezial,-1,-1,5.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
504,1120,WeiÃŸe,4,50,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
505,1120,Schwarzbier,7,86,5.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
506,1120,Pils,-1,-1,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
507,1120,Original NÂº 1 NaturtrÃ¼b,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
508,74,Schwarze,7,86,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
509,74,Blonde,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
510,74,Rotgold-Pils,8,95,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
511,30,Spezial,-1,-1,5.199999809265137,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
512,30,Pils,-1,-1,4.900000095367432,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
513,204,Coronator Helle Doppelbock,7,90,7.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
514,204,See-Weizen Bio-Hefeweizen,4,50,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
515,204,Kellerpils,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
516,204,Pils,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
517,204,Kronenbier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
518,1146,Dunkles Weissbier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
519,1146,Festbier,7,84,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
520,1146,Dunkles Lager,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
521,1146,Weizen,4,50,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
522,1146,BrÃ¤ustatt Pils,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
523,1146,BrÃ¤ustatt Gold,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
524,205,Altbairisch Dunkel,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
525,671,Pickled Santa,-1,-1,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
526,727,Manchester Star Ale,1,13,7.300000190734863,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
527,189,Moinette Brune,-1,-1,8.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
528,192,Chocolat,-1,-1,8.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
529,190,BiÃ¨re de NoÃ«l,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
530,164,BiÃ¨re de Gamme,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
531,129,Panil BarriquÃ©e,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
532,183,CuvÃ©e du 7Ã¨me,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
533,192,Dark White,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
534,501,Festive Ale 2006,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
535,44,Green Valley Stone Mill Pale Ale,3,26,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
536,44,Green Valley Wild Hop Lager,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
537,806,LÃ¶wen Weisse,4,50,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
538,1198,Herbstbier,7,86,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
539,1198,Altbier,3,38,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
540,1198,Huusbier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
541,217,Leermond Bier,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
542,649,Original Ittinger KlosterbrÃ¤u,8,95,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
543,233,Huusbier Schwarz,2,25,4.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
544,233,Oktoberfest,4,55,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
545,233,Weizentrumpf,4,50,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
546,233,Honey Brown Ale,8,95,6.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
547,233,Huusbier Hell,-1,-1,4.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
548,748,KÃ¶nig Ludwig Weissbier Dunkel,-1,-1,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
549,877,Gambrinus,-1,-1,4.599999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
550,877,NaturtrÃ¼bes Kellerbier,7,90,0.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
551,1116,Stout,3,42,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
552,1116,Weizen,4,50,5.0,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
553,1116,Spezial,-1,-1,5.5,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
554,1116,Naturtrubes,-1,-1,5.099999904632568,0.0,0.0,0,"","",0,2010-07-22 20:00:20 UTC
